ngram,occ
affair_accordance_sound,1719.0
comparatively_high,1719.0
semi_annual_progress,1719.0
reduce_greenhouse_gas_emission,1719.0
endogenous_variable,1718.0
property_registry,1717.0
compliance_covenant,1717.0
ante_post,1716.0
sea_level,1716.0
occupational_safety,1716.0
store_separate_device,1715.0
preparation_tender_document,1715.0
sewage_disposal,1714.0
context_article_consultation,1714.0
author_author,1714.0
operation_analyst,1714.0
parliamentary_approval,1713.0
expert_advice,1713.0
absorption_capacity,1713.0
fair_transparent,1713.0
little_room,1713.0
size_fit,1712.0
alternative_livelihood,1712.0
labor_market_regulation,1712.0
pay_min,1712.0
traffic_count,1711.0
steadily_decline,1711.0
subject_collective_bargaining,1710.0
safeguard_policy_yes,1710.0
hydro_plant,1710.0
date_termination_section,1710.0
overcome_barrier,1710.0
proactive_approach,1709.0
schedule_ref_description,1708.0
thermal_generation,1708.0
sugar_industry,1708.0
indicate_willingness,1707.0
specimen_signature_appear_authorize,1707.0
brain_drain,1706.0
election_hold,1706.0
raise_living_standard,1706.0
effective_disbursement_graph,1705.0
similar_pattern,1705.0
capital_injection,1705.0
min_max,1705.0
dis_cuss,1705.0
big_challenge,1704.0
summer_month,1704.0
antenatal_care,1704.0
considerable_uncertainty,1703.0
price_elasticity,1703.0
restoration_livelihood,1702.0
federal_ministry_finance,1702.0
place_simultaneously_procedure,1702.0
electric_supply,1701.0
withholding_tax,1701.0
vocational_training_center,1700.0
account_refer_paragraph,1700.0
enact_law,1700.0
central_bureau_statistic,1700.0
relatively_expensive,1700.0
compromise_reasonable_step,1699.0
financial_statement_refer_paragraph,1699.0
ministerial_decree,1699.0
brief_overview,1698.0
heavily_concentrated,1698.0
mountain_range,1698.0
waste_dispose,1697.0
religious_leader,1697.0
exchange_rate_regime,1697.0
harvest_crop,1697.0
negotiation_assurance_obtain,1697.0
executive_board_express,1697.0
electricity_register_property,1697.0
discussion_manage_director,1696.0
effect_notwithstanding_cancellation,1695.0
computerized_accounting,1694.0
work_paper_national_bureau,1694.0
outside_home,1694.0
strengthen_investor_protection,1694.0
exchange_idea,1693.0
threshold_apply_delete,1693.0
client_connection_org_print,1692.0
corporate_grievance_redress,1691.0
upper_secondary_education,1691.0
ensure_conform_copy,1691.0
relation_ship,1691.0
value_date_mar,1691.0
extreme_event,1689.0
pend_post_direct_selection,1689.0
agree_court_enforcement,1689.0
excessively_high,1689.0
middle_east_north_south,1689.0
convertible_currency,1688.0
daily_traffic,1688.0
rat_moderately_unsatisfactory,1688.0
executive_director_summary_transmit,1687.0
police_station,1687.0
exert_pressure,1686.0
rat_moderate,1686.0
remove_obstacle,1685.0
mapping_exercise,1685.0
transmission_mechanism,1685.0
working_day,1684.0
select_checklist_update,1684.0
vegetative_cover,1684.0
recovery_reconstruction,1683.0
net_importer,1683.0
recurrent_spending,1682.0
acute_shortage,1682.0
water_abstraction,1682.0
chairman_board_summarize_view,1682.0
specialist_economist,1681.0
input_output_outcome,1681.0
lender_resort,1681.0
pilot_testing,1681.0
half_century,1680.0
upward_revision,1680.0
statistically_insignificant,1680.0
contract_let,1679.0
animal_specie,1679.0
recently_announce,1679.0
systematic_manner,1678.0
efficient_equitable,1677.0
close_date_jun,1677.0
rigorous_evaluation,1677.0
amend_read_follow,1677.0
executive_engineer,1677.0
western_region,1676.0
reference_bid,1675.0
notice_period_redundancy,1675.0
jun_jun_jun,1675.0
crime_violence,1675.0
peak_load,1675.0
person_accept_secure,1675.0
financial_institution,1674.0
renewable_energy_energy_efficiency,1673.0
food_security_nutrition,1673.0
ton_ton_ton,1673.0
pend_post_open_national,1673.0
loan_seq_archive,1672.0
form_language_accessible,1671.0
selling_price,1671.0
date_enclose_copy,1671.0
remain_elevated,1670.0
quality_rating_modest,1670.0
clean_air,1670.0
internet_user,1669.0
create_fiscal_space,1669.0
crucial_importance,1669.0
financially_sound,1669.0
male_head,1668.0
escape_poverty,1667.0
arid_semi_arid,1666.0
loan_president_attachment,1666.0
outcome_relevance_objective,1666.0
dust_generate,1665.0
unique_feature,1664.0
pave_road,1664.0
medicinal_plant,1664.0
elect_official,1662.0
stakeholder_substantial_substantial,1662.0
federal_democratic_republic,1661.0
internet_org_mail_feedback,1661.0
cabinet_approve,1661.0
prove_effective,1661.0
human_capital_accumulation,1660.0
involuntary_land_acquisition,1660.0
correctly_identify,1660.0
finance_proceed_financing,1660.0
repair_replacement,1659.0
relate_thereto,1659.0
peace_building,1659.0
fish_catch,1659.0
gender_parity,1659.0
death_rate,1659.0
cumulatively_period_cover,1659.0
southern_province,1659.0
agree_task_force,1658.0
original_maturity,1658.0
heavy_dependence,1658.0
select_pursuant,1657.0
poverty_reduction_share_prosperity,1657.0
economically_efficient,1657.0
remain_stagnant,1657.0
safeguard_data_sheet,1657.0
total_outstanding_disburse,1656.0
highly_volatile,1656.0
purchasing_power_parity,1655.0
protective_equipment,1655.0
bidding_document_proposal_submission,1655.0
sustainable_equitable,1654.0
company_successful_claim,1654.0
necessary_repair_renewal,1654.0
fertilizer_chemical,1653.0
email_address,1653.0
provide_legally_sufficient,1653.0
surpass_target,1652.0
act_cap,1652.0
read_write,1651.0
mass_transit,1651.0
executing_agency,1651.0
wide_range_stakeholder,1651.0
risk_appetite,1651.0
electronic_mean_applicable_delete,1650.0
attachment_furnish_world_bank,1648.0
period_concurrence_consider,1648.0
date_ninety_day,1648.0
accrual_date_rate,1647.0
identification_credential_deliver_application,1647.0
business_trade_border,1647.0
paddy_field,1647.0
agreement_accrual_date,1646.0
population_density_person,1646.0
publish_widely_circulate,1646.0
willing_able,1646.0
revenue_stream,1646.0
opinion_survey,1645.0
org_fax,1645.0
physical_biological,1644.0
brooking_paper_economic,1644.0
occupational_safety_health,1644.0
accordance_amortization_schedule,1643.0
mining_quarry,1643.0
parliamentary_election,1643.0
statistical_appendix_table,1643.0
assist_competent,1642.0
community_empowerment,1642.0
producer_consumer,1642.0
repetition_rate,1642.0
party_buyer_seller,1641.0
audio_visual,1641.0
international_treaty,1641.0
surface_water_body,1640.0
association_act_administrator,1640.0
strike_balance,1640.0
mortality_morbidity,1640.0
indicator_data_sheet,1639.0
equality_opportunity,1639.0
dispute_court,1639.0
subsidiary_loan,1638.0
vice_chairman,1638.0
eastern_western,1637.0
approval_date_jun,1636.0
maternal_child,1636.0
notwithstanding_provision_section,1635.0
legislative_regulatory_framework,1635.0
sub_basin,1635.0
content_page,1635.0
cause_death,1634.0
monetary_fund,1634.0
exceed_equivalent_make,1634.0
hereinafter_set_forth,1634.0
author_grateful,1634.0
recommendation_sign,1634.0
narrow_gap,1633.0
wood_fuel,1633.0
set_president_memorandum,1633.0
formally_adopt,1633.0
fiduciary_responsibility,1632.0
secondary_school_teacher,1632.0
collective_bargaining,1632.0
assume_constant,1632.0
request_client_connection,1631.0
wage_differential,1631.0
shall_action_dissolution,1631.0
developed_region,1631.0
avoid_unnecessary,1631.0
internally_generate_fund,1631.0
base_violence,1630.0
shall_suspend_cancel,1630.0
trend_reverse,1630.0
disburse_outstanding,1630.0
financial_statement_auditor,1630.0
sewerage_connection,1629.0
accept_obligation_article,1629.0
hard_currency,1629.0
supervisory_board,1628.0
borrow_abroad,1628.0
rainfall_pattern,1628.0
risk_taking,1628.0
situation_deteriorate,1627.0
enrollment_ratio,1626.0
mission_aide,1626.0
door_door,1626.0
voting_right,1623.0
hold_promise,1623.0
term_reference_qualification,1623.0
semi_annual_basis,1622.0
version_say_advertisement,1622.0
governmental_organization,1621.0
guinea_guinea,1621.0
geographic_information,1621.0
applicable_consultancy_assignment,1621.0
heavy_duty,1621.0
vocational_train,1620.0
qualification_bidder,1620.0
east_coast,1619.0
resilience_global,1619.0
anti_money_laundering_combat,1619.0
business_enforce_contract,1618.0
procedure_acceptable_association,1618.0
convert_dollar,1617.0
crucial_success,1617.0
long_term_viability,1615.0
computer_equipment,1615.0
deliver_application_electronic_mean,1614.0
specially_design,1613.0
definition_unless_context,1613.0
human_capital_formation,1613.0
fax_email_pic_org,1612.0
refresher_training,1612.0
paragraph_appendix_thereto_appendix,1611.0
cottage_industry,1611.0
quantifiable_benefit,1611.0
explanatory_note,1610.0
accurate_timely,1610.0
long_attribution,1610.0
weekly_basis,1610.0
answer_yes,1610.0
field_trial,1609.0
strict_enforcement,1608.0
mean_median,1608.0
manufacture_territory,1608.0
cast_doubt,1608.0
play_catalytic_role,1608.0
narrow_range,1608.0
job_placement,1608.0
crop_cultivation,1606.0
office_equipment_furniture,1606.0
time_enforce_judgment,1606.0
transparent_efficient,1606.0
densely_populate_area,1606.0
customer_satisfaction,1606.0
organic_waste,1605.0
sale_buyer_movable,1605.0
adjust_accordingly,1604.0
train_manpower,1604.0
situation_worsen,1604.0
diesel_oil,1604.0
budget_appropriation,1603.0
nominal_wage,1603.0
soil_moisture,1603.0
volume_necessarily_reflect,1602.0
loan_accordance_amortization,1602.0
ease_business_rank,1602.0
enhance_transparency_accountability,1601.0
railway_railway,1601.0
write_approval,1601.0
score_depth,1600.0
registration_company_seal,1600.0
architectural_design,1600.0
mean_standard_deviation,1599.0
timely_submission,1598.0
intergovernmental_panel_climate_change,1598.0
consumer_surplus,1598.0
team_like_thank,1597.0
conflict_prevention,1597.0
technical_working_group,1597.0
consumption_basket,1597.0
methodology_datum_collection,1596.0
measure_cent_dollar,1596.0
debt_amortization,1596.0
time_spend_gathering,1596.0
operate_pursuant,1596.0
bidder_qualification,1596.0
useful_lesson,1595.0
husband_wife,1595.0
notify_recipient,1594.0
irrespective_value,1594.0
update_version,1594.0
horizontal_axis,1593.0
resolve_grievance,1593.0
cause_involuntary_taking,1593.0
fiscal_imbalance,1592.0
statement_cash_flow,1592.0
method_frequency_filing,1591.0
parent_teacher,1591.0
horizontal_vertical,1590.0
relatively_straightforward,1590.0
tax_trade_border,1589.0
receive_frequency,1589.0
accordance_provision_schedule_agreement,1588.0
notwithstanding_provision_paragraph_section,1588.0
express_satisfaction,1588.0
private_developer,1588.0
act_enact,1588.0
eligibility_compensation,1588.0
advanced_technology,1588.0
dutch_disease,1587.0
mandatory_disclosure,1587.0
charter_accountant,1587.0
medium_size_company,1587.0
crowd_private_sector,1587.0
structural_weakness,1586.0
econometric_model,1586.0
noise_emission,1586.0
illiteracy_rate,1586.0
relate_foregoing,1586.0
exclusive_right,1586.0
mention_previously,1586.0
rent_seeking,1586.0
macro_micro,1585.0
credit_protect_investor,1585.0
flood_prone_area,1584.0
vertical_axis,1583.0
proceed_loan,1583.0
addition_thereto,1583.0
unmet_demand,1583.0
waste_dump,1582.0
behalf_recipient,1582.0
time_invariant,1582.0
unemployment_underemployment,1581.0
revise_closing_date,1581.0
sweet_potato,1581.0
executive_summary_background,1580.0
exploitation_natural_resource,1580.0
ease_business_ranking,1579.0
widely_circulate_national,1579.0
alternative_route,1578.0
grievance_complaint,1578.0
live_extreme_poverty,1578.0
operating_profit,1578.0
explanation_difference,1577.0
meta_analysis,1577.0
attorney_general,1577.0
client_connection_website,1577.0
minister_minister,1577.0
major_theme_theme,1577.0
double_counting,1576.0
application_designate_official,1576.0
asymmetric_information,1576.0
sign_envelope,1575.0
fax_internet_copyright_com,1575.0
format_content,1575.0
lac_region,1574.0
assume_court_hear,1574.0
list_abbreviation,1573.0
impose_restriction,1573.0
regular_supervision_mission,1573.0
vehicular_traffic,1573.0
land_donation,1572.0
failure_comply,1572.0
property_valuation,1571.0
designate_account_subsection_segregate,1571.0
vertical_integration,1571.0
passenger_freight,1570.0
opinion_leader,1570.0
sell_repay,1570.0
student_attend,1570.0
dust_generation,1570.0
section_official_authorize,1570.0
programmatic_series,1570.0
negative_correlation,1569.0
euro_zone,1569.0
fragile_conflict_affected,1569.0
agriculture_forestry_fishery,1568.0
association_refund_association,1568.0
employment_consult_firm,1568.0
core_inflation,1568.0
evidence_authority_authenticated,1567.0
performance_criterion,1567.0
save_life,1567.0
repay_profit,1567.0
compensatory_measure,1567.0
non_discrimination,1566.0
theoretical_empirical,1566.0
school_feeding_program,1566.0
attract_attention,1566.0
bilateral_trade,1566.0
surface_ground_water,1565.0
apply_auditing_standard,1565.0
caff_million,1565.0
shall_duly_perform,1565.0
delivery_thereof,1564.0
cultural_religious,1564.0
group_street_fax,1564.0
time_prepayment_premium,1563.0
achieve_universal_primary,1562.0
section_limitation_restriction,1562.0
engineering_design,1562.0
pesticide_fertilizer,1561.0
net_cash_flow,1561.0
money_supply,1561.0
value_add_worker,1561.0
textual_procurement_plan,1561.0
public_information_notice,1561.0
sole_responsibility,1561.0
seed_multiplication,1560.0
trade_union,1560.0
require_stay_abreast,1560.0
corporate_baseline_actual,1559.0
voluntary_basis,1559.0
department_foreign_affair,1559.0
ring_road,1559.0
require_waiver,1558.0
medical_officer,1558.0
adaptation_mitigation,1558.0
prior_review_prior_concurrence,1558.0
harmful_effect,1558.0
right_borrower_lender,1557.0
productive_safety_net,1557.0
wealthy_household,1557.0
pend_single_stage,1556.0
shift_cultivation,1556.0
demonstration_plot,1556.0
identity_card,1556.0
boost_share_prosperity,1556.0
south_pacific,1555.0
thirty_day,1555.0
fax_mail_publication_org,1555.0
guideline_acceptable_association,1555.0
pay_dividend,1554.0
paradigm_shift,1554.0
right_disable_borrower,1554.0
designate_recipient,1554.0
specify_bidding_document,1554.0
food_chain,1553.0
vertical_horizontal,1553.0
incidence_disease,1553.0
macroeconomic_imbalance,1553.0
housing_census,1553.0
coffee_cocoa,1552.0
credit_card,1552.0
physical_human_capital,1552.0
male_counterpart,1552.0
executive_board_conclude_article,1552.0
water_sanitation_hygiene,1551.0
river_crossing,1551.0
event_specify,1551.0
severance_pay,1551.0
principal_charge_total,1551.0
report_explain_variance,1551.0
fiscal_stance,1550.0
senior_executive,1550.0
crucial_element,1550.0
world_bank_inspection_panel,1550.0
turn_century,1550.0
hardest_hit,1549.0
bachelor_degree,1549.0
applicable_domestic_preference,1549.0
null_hypothesis,1549.0
adverse_weather_condition,1549.0
field_swift_payment,1549.0
steep_decline,1549.0
near_zero,1548.0
kilometer_custom_baseline_actual,1547.0
chronic_disease,1547.0
measure_administrative_burden,1547.0
attachment_document_restrict,1547.0
access_reliable_affordable,1547.0
energy_intensive,1547.0
green_revolution,1546.0
attachment_form_authorized,1546.0
timely_accurate,1545.0
intergovernmental_transfer,1545.0
fertile_soil,1545.0
world_heritage_site,1544.0
memorandum_understanding_sign,1544.0
framework_document_disclose,1544.0
cross_drainage,1544.0
behalf_recipient_act_individually,1544.0
specify_paragraph,1543.0
damage_compromise_term,1542.0
place_form_language,1542.0
river_delta,1542.0
main_finding,1542.0
personal_communication,1541.0
storage_handling,1541.0
section_timetable_key,1541.0
significant_shortcoming_include,1541.0
elementary_education,1541.0
moderate_moderate_overall,1540.0
business_register_property,1540.0
immunization_coverage,1540.0
resolve_complaint,1539.0
regulatory_supervisory,1539.0
wide_spectrum,1539.0
standardized_company,1539.0
peace_security,1539.0
authorize_withdrawal,1538.0
limited_liability,1538.0
strongly_associate,1538.0
bridge_bridge,1538.0
terminate_pursuant_term,1537.0
robust_standard_error,1537.0
paragraph_schedule_agreement,1537.0
flash_flood,1536.0
debt_create_flow,1536.0
slum_upgrading,1535.0
continued_expansion,1535.0
normal_circumstance,1535.0
management_framework_emf,1535.0
paragraph_schedule_association,1534.0
worth_billion,1534.0
cognitive_skill,1534.0
overcome_challenge,1533.0
